year,director_facebook_likes,genres.name,no_of_nominations,movie_facebook_likes,movies.name,budget,imdb_rating,name,race,religion,country,sexual_orientation,metacritic_rating,actor_facebook_likes,category
2010,108,Romance,3,0,Crazy Heart,7000000,7,Jeff Bridges,White,Lutheran,USA,Straight,83.0,12000,Best Actor
1966,338,Biography,10,15000,The Sound of Music,8200000,8,Robert Wise,White,Na,USA,Straight,0.0,354,Best Director
1966,338,Biography,10,15000,The Sound of Music,8200000,8,Robert Wise,White,Na,USA,Straight,0.0,354,Best Director
1966,338,Drama,10,15000,The Sound of Music,8200000,8,Robert Wise,White,Na,USA,Straight,0.0,354,Best Director
1966,338,Drama,10,15000,The Sound of Music,8200000,8,Robert Wise,White,Na,USA,Straight,0.0,354,Best Director
1966,338,Family,10,15000,The Sound of Music,8200000,8,Robert Wise,White,Na,USA,Straight,0.0,354,Best Director
1966,338,Family,10,15000,The Sound of Music,8200000,8,Robert Wise,White,Na,USA,Straight,0.0,354,Best Director
1966,338,Musical,10,15000,The Sound of Music,8200000,8,Robert Wise,White,Na,USA,Straight,0.0,354,Best Director
1966,338,Musical,10,15000,The Sound of Music,8200000,8,Robert Wise,White,Na,USA,Straight,0.0,354,Best Director
1966,338,Romance,10,15000,The Sound of Music,8200000,8,Robert Wise,White,Na,USA,Straight,0.0,354,Best Director
1966,338,Romance,10,15000,The Sound of Music,8200000,8,Robert Wise,White,Na,USA,Straight,0.0,354,Best Director
2007,36,Comedy,,15000,Little Miss Sunshine,8000000,8,Alan Arkin,White,Jewish,USA,Straight,,7000,Best Supporting Actor
2007,36,Comedy,,15000,Little Miss Sunshine,8000000,8,Alan Arkin,White,Jewish,USA,Straight,,7000,Best Supporting Actor
2007,36,Drama,,15000,Little Miss Sunshine,8000000,8,Alan Arkin,White,Jewish,USA,Straight,,7000,Best Supporting Actor
2007,36,Drama,,15000,Little Miss Sunshine,8000000,8,Alan Arkin,White,Jewish,USA,Straight,,7000,Best Supporting Actor
2006,79,Drama,,0,Syriana,50000000,7,George Clooney,White,Na,USA,Straight,,13000,Best Supporting Actor
2006,79,Drama,,0,Syriana,50000000,7,George Clooney,White,Na,USA,Straight,,13000,Best Supporting Actor
2006,79,Drama,,0,Syriana,50000000,7,George Clooney,White,Na,USA,Straight,,13000,Best Supporting Actor
2006,79,Drama,,0,Syriana,50000000,7,George Clooney,White,Na,USA,Straight,,13000,Best Supporting Actor
2006,79,Thriller,,0,Syriana,50000000,7,George Clooney,White,Na,USA,Straight,,13000,Best Supporting Actor
2006,79,Thriller,,0,Syriana,50000000,7,George Clooney,White,Na,USA,Straight,,13000,Best Supporting Actor
2006,79,Thriller,,0,Syriana,50000000,7,George Clooney,White,Na,USA,Straight,,13000,Best Supporting Actor
2006,79,Thriller,,0,Syriana,50000000,7,George Clooney,White,Na,USA,Straight,,13000,Best Supporting Actor
1993,133,Drama,9,788,Howards End,0,8,Emma Thompson,White,Na,UK,Straight,87.0,12000,Best Actress
1993,133,Drama,9,788,Howards End,0,8,Emma Thompson,White,Na,UK,Straight,87.0,12000,Best Actress
1993,133,Romance,9,788,Howards End,0,8,Emma Thompson,White,Na,UK,Straight,87.0,12000,Best Actress
1993,133,Romance,9,788,Howards End,0,8,Emma Thompson,White,Na,UK,Straight,87.0,12000,Best Actress
1990,78,Comedy,9,3000,Driving Miss Daisy,7500000,7,Jessica Tandy,White,Na,USA,Straight,81.0,11000,Best Actress
1990,78,Comedy,9,3000,Driving Miss Daisy,7500000,7,Jessica Tandy,White,Na,USA,Straight,81.0,11000,Best Actress
1990,78,Drama,9,3000,Driving Miss Daisy,7500000,7,Jessica Tandy,White,Na,USA,Straight,81.0,11000,Best Actress
1990,78,Drama,9,3000,Driving Miss Daisy,7500000,7,Jessica Tandy,White,Na,USA,Straight,81.0,11000,Best Actress
1990,78,Family,9,3000,Driving Miss Daisy,7500000,7,Jessica Tandy,White,Na,USA,Straight,81.0,11000,Best Actress
1990,78,Family,9,3000,Driving Miss Daisy,7500000,7,Jessica Tandy,White,Na,USA,Straight,81.0,11000,Best Actress
1973,0,Crime,11,43000,The Godfather,6000000,9,Marlon Brando,White,Deist,USA,Bisexual,100.0,14000,Best Actor
1973,0,Crime,11,43000,The Godfather,6000000,9,Marlon Brando,White,Deist,USA,Bisexual,100.0,14000,Best Actor
1973,0,Drama,11,43000,The Godfather,6000000,9,Marlon Brando,White,Deist,USA,Bisexual,100.0,14000,Best Actor
1973,0,Drama,11,43000,The Godfather,6000000,9,Marlon Brando,White,Deist,USA,Bisexual,100.0,14000,Best Actor
1994,319,Drama,8,0,The Piano,7000000,8,Holly Hunter,White,Na,New Zealand,Straight,89.0,1000,Best Actress
1994,319,Drama,8,0,The Piano,7000000,8,Anna Paquin,White,Na,New Zealand,Bisexual,89.0,1000,Best Supporting Actress
1994,319,Drama,8,0,The Piano,7000000,8,Holly Hunter,White,Na,New Zealand,Straight,89.0,1000,Best Actress
1994,319,Drama,8,0,The Piano,7000000,8,Anna Paquin,White,Na,New Zealand,Bisexual,89.0,1000,Best Supporting Actress
1994,319,Music,8,0,The Piano,7000000,8,Holly Hunter,White,Na,New Zealand,Straight,89.0,1000,Best Actress
1994,319,Music,8,0,The Piano,7000000,8,Anna Paquin,White,Na,New Zealand,Bisexual,89.0,1000,Best Supporting Actress
1994,319,Music,8,0,The Piano,7000000,8,Holly Hunter,White,Na,New Zealand,Straight,89.0,1000,Best Actress
1994,319,Music,8,0,The Piano,7000000,8,Anna Paquin,White,Na,New Zealand,Bisexual,89.0,1000,Best Supporting Actress
1994,319,Romance,8,0,The Piano,7000000,8,Holly Hunter,White,Na,New Zealand,Straight,89.0,1000,Best Actress
1994,319,Romance,8,0,The Piano,7000000,8,Anna Paquin,White,Na,New Zealand,Bisexual,89.0,1000,Best Supporting Actress
1994,319,Romance,8,0,The Piano,7000000,8,Holly Hunter,White,Na,New Zealand,Straight,89.0,1000,Best Actress
1994,319,Romance,8,0,The Piano,7000000,8,Anna Paquin,White,Na,New Zealand,Bisexual,89.0,1000,Best Supporting Actress
2006,152,Biography,5,0,Capote,7000000,7,Philip Seymour Hoffman,White,Na,Canada,Straight,88.0,22000,Best Actor
2006,152,Biography,5,0,Capote,7000000,7,Philip Seymour Hoffman,White,Na,Canada,Straight,88.0,22000,Best Actor
2006,152,Crime,5,0,Capote,7000000,7,Philip Seymour Hoffman,White,Na,Canada,Straight,88.0,22000,Best Actor
2006,152,Crime,5,0,Capote,7000000,7,Philip Seymour Hoffman,White,Na,Canada,Straight,88.0,22000,Best Actor
2006,152,Drama,5,0,Capote,7000000,7,Philip Seymour Hoffman,White,Na,Canada,Straight,88.0,22000,Best Actor
2006,152,Drama,5,0,Capote,7000000,7,Philip Seymour Hoffman,White,Na,Canada,Straight,88.0,22000,Best Actor
1997,0,Crime,7,61000,Fargo,0,9,Frances McDormand,White,Disciples of Christ,USA,Straight,85.0,4000,Best Actress
1997,0,Crime,7,61000,Fargo,0,9,Frances McDormand,White,Disciples of Christ,USA,Straight,85.0,4000,Best Actress
1997,0,Drama,7,61000,Fargo,0,9,Frances McDormand,White,Disciples of Christ,USA,Straight,85.0,4000,Best Actress
1997,0,Drama,7,61000,Fargo,0,9,Frances McDormand,White,Disciples of Christ,USA,Straight,85.0,4000,Best Actress
1997,0,Thriller,7,61000,Fargo,0,9,Frances McDormand,White,Disciples of Christ,USA,Straight,85.0,4000,Best Actress
1997,0,Thriller,7,61000,Fargo,0,9,Frances McDormand,White,Disciples of Christ,USA,Straight,85.0,4000,Best Actress
1990,0,Drama,8,9000,Platoon,6000000,8,Oliver Stone,White,Atheist,UK,Straight,0.0,40000,Best Director
1990,0,Drama,8,9000,Platoon,6000000,8,Oliver Stone,White,Atheist,UK,Straight,0.0,40000,Best Director
1990,0,War,8,9000,Platoon,6000000,8,Oliver Stone,White,Atheist,UK,Straight,0.0,40000,Best Director
1990,0,War,8,9000,Platoon,6000000,8,Oliver Stone,White,Atheist,UK,Straight,0.0,40000,Best Director
1965,55,Comedy,13,0,Mary Poppins,6000000,8,Julie Andrews,White,Na,USA,Straight,0.0,382,Best Actress
1965,55,Comedy,13,0,Mary Poppins,6000000,8,Julie Andrews,White,Na,USA,Straight,0.0,382,Best Actress
1965,55,Family,13,0,Mary Poppins,6000000,8,Julie Andrews,White,Na,USA,Straight,0.0,382,Best Actress
1965,55,Family,13,0,Mary Poppins,6000000,8,Julie Andrews,White,Na,USA,Straight,0.0,382,Best Actress
1965,55,Fantasy,13,0,Mary Poppins,6000000,8,Julie Andrews,White,Na,USA,Straight,0.0,382,Best Actress
1965,55,Fantasy,13,0,Mary Poppins,6000000,8,Julie Andrews,White,Na,USA,Straight,0.0,382,Best Actress
1965,55,Musical,13,0,Mary Poppins,6000000,8,Julie Andrews,White,Na,USA,Straight,0.0,382,Best Actress
1965,55,Musical,13,0,Mary Poppins,6000000,8,Julie Andrews,White,Na,USA,Straight,0.0,382,Best Actress
1980,0,Drama,6,0,Ordinary People,6000000,8,Robert Redford,White,Na,USA,Straight,85.0,2000,Best Director
1980,0,Drama,6,0,Ordinary People,6000000,8,Robert Redford,White,Na,USA,Straight,85.0,2000,Best Director
1962,34,Crime,11,0,West Side Story,6000000,8,Jerome Robbins,White,Jewish,USA,Gay,0.0,804,Best Director
1961,34,Crime,11,0,West Side Story,6000000,8,Robert Wise,White,Na,USA,Straight,0.0,804,Best Director
1962,34,Crime,11,0,West Side Story,6000000,8,George Chakiris,White,Na,USA,Gay,0.0,804,Best Supporting Actor
1962,34,Crime,11,0,West Side Story,6000000,8,Rita Moreno,Hispanic,Na,USA,Straight,0.0,804,Best Supporting Actress
1962,34,Crime,11,0,West Side Story,6000000,8,Jerome Robbins,White,Jewish,USA,Gay,0.0,804,Best Director
1961,34,Crime,11,0,West Side Story,6000000,8,Robert Wise,White,Na,USA,Straight,0.0,804,Best Director
1962,34,Crime,11,0,West Side Story,6000000,8,George Chakiris,White,Na,USA,Gay,0.0,804,Best Supporting Actor
1962,34,Crime,11,0,West Side Story,6000000,8,Rita Moreno,Hispanic,Na,USA,Straight,0.0,804,Best Supporting Actress
1962,34,Drama,11,0,West Side Story,6000000,8,Jerome Robbins,White,Jewish,USA,Gay,0.0,804,Best Director
1961,34,Drama,11,0,West Side Story,6000000,8,Robert Wise,White,Na,USA,Straight,0.0,804,Best Director
1962,34,Drama,11,0,West Side Story,6000000,8,George Chakiris,White,Na,USA,Gay,0.0,804,Best Supporting Actor
1962,34,Drama,11,0,West Side Story,6000000,8,Rita Moreno,Hispanic,Na,USA,Straight,0.0,804,Best Supporting Actress
1962,34,Drama,11,0,West Side Story,6000000,8,Jerome Robbins,White,Jewish,USA,Gay,0.0,804,Best Director
1961,34,Drama,11,0,West Side Story,6000000,8,Robert Wise,White,Na,USA,Straight,0.0,804,Best Director
1962,34,Drama,11,0,West Side Story,6000000,8,George Chakiris,White,Na,USA,Gay,0.0,804,Best Supporting Actor
1962,34,Drama,11,0,West Side Story,6000000,8,Rita Moreno,Hispanic,Na,USA,Straight,0.0,804,Best Supporting Actress
1962,34,Musical,11,0,West Side Story,6000000,8,Jerome Robbins,White,Jewish,USA,Gay,0.0,804,Best Director
1961,34,Musical,11,0,West Side Story,6000000,8,Robert Wise,White,Na,USA,Straight,0.0,804,Best Director
1962,34,Musical,11,0,West Side Story,6000000,8,George Chakiris,White,Na,USA,Gay,0.0,804,Best Supporting Actor
1962,34,Musical,11,0,West Side Story,6000000,8,Rita Moreno,Hispanic,Na,USA,Straight,0.0,804,Best Supporting Actress
1962,34,Musical,11,0,West Side Story,6000000,8,Jerome Robbins,White,Jewish,USA,Gay,0.0,804,Best Director
1961,34,Musical,11,0,West Side Story,6000000,8,Robert Wise,White,Na,USA,Straight,0.0,804,Best Director
1962,34,Musical,11,0,West Side Story,6000000,8,George Chakiris,White,Na,USA,Gay,0.0,804,Best Supporting Actor
1962,34,Musical,11,0,West Side Story,6000000,8,Rita Moreno,Hispanic,Na,USA,Straight,0.0,804,Best Supporting Actress
1962,34,Romance,11,0,West Side Story,6000000,8,Jerome Robbins,White,Jewish,USA,Gay,0.0,804,Best Director
1961,34,Romance,11,0,West Side Story,6000000,8,Robert Wise,White,Na,USA,Straight,0.0,804,Best Director
1962,34,Romance,11,0,West Side Story,6000000,8,George Chakiris,White,Na,USA,Gay,0.0,804,Best Supporting Actor
1962,34,Romance,11,0,West Side Story,6000000,8,Rita Moreno,Hispanic,Na,USA,Straight,0.0,804,Best Supporting Actress
1962,34,Romance,11,0,West Side Story,6000000,8,Jerome Robbins,White,Jewish,USA,Gay,0.0,804,Best Director
1961,34,Romance,11,0,West Side Story,6000000,8,Robert Wise,White,Na,USA,Straight,0.0,804,Best Director
1962,34,Romance,11,0,West Side Story,6000000,8,George Chakiris,White,Na,USA,Gay,0.0,804,Best Supporting Actor
1962,34,Romance,11,0,West Side Story,6000000,8,Rita Moreno,Hispanic,Na,USA,Straight,0.0,804,Best Supporting Actress
1962,34,Thriller,11,0,West Side Story,6000000,8,Jerome Robbins,White,Jewish,USA,Gay,0.0,804,Best Director
1961,34,Thriller,11,0,West Side Story,6000000,8,Robert Wise,White,Na,USA,Straight,0.0,804,Best Director
1962,34,Thriller,11,0,West Side Story,6000000,8,George Chakiris,White,Na,USA,Gay,0.0,804,Best Supporting Actor
1962,34,Thriller,11,0,West Side Story,6000000,8,Rita Moreno,Hispanic,Na,USA,Straight,0.0,804,Best Supporting Actress
1962,34,Thriller,11,0,West Side Story,6000000,8,Jerome Robbins,White,Jewish,USA,Gay,0.0,804,Best Director
1961,34,Thriller,11,0,West Side Story,6000000,8,Robert Wise,White,Na,USA,Straight,0.0,804,Best Director
1962,34,Thriller,11,0,West Side Story,6000000,8,George Chakiris,White,Na,USA,Gay,0.0,804,Best Supporting Actor
1962,34,Thriller,11,0,West Side Story,6000000,8,Rita Moreno,Hispanic,Na,USA,Straight,0.0,804,Best Supporting Actress
1996,0,Crime,,28000,The Usual Suspects,6000000,9,Kevin Spacey,White,Na,USA,Matter of Dispute,,18000,Best Supporting Actor
1996,0,Crime,,28000,The Usual Suspects,6000000,9,Kevin Spacey,White,Na,USA,Matter of Dispute,,18000,Best Supporting Actor
1996,0,Drama,,28000,The Usual Suspects,6000000,9,Kevin Spacey,White,Na,USA,Matter of Dispute,,18000,Best Supporting Actor
1996,0,Drama,,28000,The Usual Suspects,6000000,9,Kevin Spacey,White,Na,USA,Matter of Dispute,,18000,Best Supporting Actor
1996,0,Mystery,,28000,The Usual Suspects,6000000,9,Kevin Spacey,White,Na,USA,Matter of Dispute,,18000,Best Supporting Actor
1996,0,Mystery,,28000,The Usual Suspects,6000000,9,Kevin Spacey,White,Na,USA,Matter of Dispute,,18000,Best Supporting Actor
1996,0,Thriller,,28000,The Usual Suspects,6000000,9,Kevin Spacey,White,Na,USA,Matter of Dispute,,18000,Best Supporting Actor
1996,0,Thriller,,28000,The Usual Suspects,6000000,9,Kevin Spacey,White,Na,USA,Matter of Dispute,,18000,Best Supporting Actor
2007,162,Biography,0,0,The Last King of Scotland,6000000,8,Forest Whitaker,Black,Na,UK,Straight,74.0,1000,Best Actor
2007,162,Biography,0,0,The Last King of Scotland,6000000,8,Forest Whitaker,Black,Na,UK,Straight,74.0,1000,Best Actor
2007,162,Drama,0,0,The Last King of Scotland,6000000,8,Forest Whitaker,Black,Na,UK,Straight,74.0,1000,Best Actor
2007,162,Drama,0,0,The Last King of Scotland,6000000,8,Forest Whitaker,Black,Na,UK,Straight,74.0,1000,Best Actor
2007,162,History,0,0,The Last King of Scotland,6000000,8,Forest Whitaker,Black,Na,UK,Straight,74.0,1000,Best Actor
2007,162,History,0,0,The Last King of Scotland,6000000,8,Forest Whitaker,Black,Na,UK,Straight,74.0,1000,Best Actor
2007,162,Thriller,0,0,The Last King of Scotland,6000000,8,Forest Whitaker,Black,Na,UK,Straight,74.0,1000,Best Actor
2007,162,Thriller,0,0,The Last King of Scotland,6000000,8,Forest Whitaker,Black,Na,UK,Straight,74.0,1000,Best Actor
2001,0,Biography,,0,Pollock,6000000,7,Marcia Gay Harden,White,Na,USA,Straight,,697,Best Supporting Actress
2001,0,Biography,,0,Pollock,6000000,7,Marcia Gay Harden,White,Na,USA,Straight,,697,Best Supporting Actress
2001,0,Biography,,0,Pollock,6000000,7,Marcia Gay Harden,White,Na,USA,Straight,,697,Best Supporting Actress
2001,0,Biography,,0,Pollock,6000000,7,Marcia Gay Harden,White,Na,USA,Straight,,697,Best Supporting Actress
2001,0,Drama,,0,Pollock,6000000,7,Marcia Gay Harden,White,Na,USA,Straight,,697,Best Supporting Actress
2001,0,Drama,,0,Pollock,6000000,7,Marcia Gay Harden,White,Na,USA,Straight,,697,Best Supporting Actress
2001,0,Drama,,0,Pollock,6000000,7,Marcia Gay Harden,White,Na,USA,Straight,,697,Best Supporting Actress
2001,0,Drama,,0,Pollock,6000000,7,Marcia Gay Harden,White,Na,USA,Straight,,697,Best Supporting Actress
1978,160,Drama,,733,Julia,7840000,7,Jason Robards,White,Na,USA,Straight,,11000,Best Supporting Actor
1978,160,Drama,,733,Julia,7840000,7,Vanessa Redgrave,White,Na,USA,Straight,,11000,Best Supporting Actress
1978,160,Drama,,733,Julia,7840000,7,Jason Robards,White,Na,USA,Straight,,11000,Best Supporting Actor
1978,160,Drama,,733,Julia,7840000,7,Vanessa Redgrave,White,Na,USA,Straight,,11000,Best Supporting Actress
1973,131,Comedy,10,0,The Sting,5500000,8,George Roy Hill,White,Na,USA,Straight,0.0,1000,Best Director
1973,131,Comedy,10,0,The Sting,5500000,8,George Roy Hill,White,Na,USA,Straight,0.0,1000,Best Director
1973,131,Crime,10,0,The Sting,5500000,8,George Roy Hill,White,Na,USA,Straight,0.0,1000,Best Director
1973,131,Crime,10,0,The Sting,5500000,8,George Roy Hill,White,Na,USA,Straight,0.0,1000,Best Director
1973,131,Drama,10,0,The Sting,5500000,8,George Roy Hill,White,Na,USA,Straight,0.0,1000,Best Director
1973,131,Drama,10,0,The Sting,5500000,8,George Roy Hill,White,Na,USA,Straight,0.0,1000,Best Director
1997,96,Biography,7,0,Shine,5500000,8,Geoffrey Rush,White,Na,Australia,Straight,87.0,509,Best Actor
1997,96,Biography,7,0,Shine,5500000,8,Geoffrey Rush,White,Na,Australia,Straight,87.0,509,Best Actor
1997,96,Drama,7,0,Shine,5500000,8,Geoffrey Rush,White,Na,Australia,Straight,87.0,509,Best Actor
1997,96,Drama,7,0,Shine,5500000,8,Geoffrey Rush,White,Na,Australia,Straight,87.0,509,Best Actor
1997,96,Music,7,0,Shine,5500000,8,Geoffrey Rush,White,Na,Australia,Straight,87.0,509,Best Actor
1997,96,Music,7,0,Shine,5500000,8,Geoffrey Rush,White,Na,Australia,Straight,87.0,509,Best Actor
1997,96,Romance,7,0,Shine,5500000,8,Geoffrey Rush,White,Na,Australia,Straight,87.0,509,Best Actor
1997,96,Romance,7,0,Shine,5500000,8,Geoffrey Rush,White,Na,Australia,Straight,87.0,509,Best Actor
2002,14,Biography,,0,Iris,5500000,7,Jim Broadbent,White,Na,UK,Straight,,14000,Best Supporting Actor
2002,14,Biography,,0,Iris,5500000,7,Jim Broadbent,White,Na,UK,Straight,,14000,Best Supporting Actor
2002,14,Drama,,0,Iris,5500000,7,Jim Broadbent,White,Na,UK,Straight,,14000,Best Supporting Actor
2002,14,Drama,,0,Iris,5500000,7,Jim Broadbent,White,Na,UK,Straight,,14000,Best Supporting Actor
2002,14,Romance,,0,Iris,5500000,7,Jim Broadbent,White,Na,UK,Straight,,14000,Best Supporting Actor
2002,14,Romance,,0,Iris,5500000,7,Jim Broadbent,White,Na,UK,Straight,,14000,Best Supporting Actor
2004,260,Biography,0,0,Monster,4500000,7,Charlize Theron,White,Na,USA,Straight,74.0,9000,Best Actress
2004,260,Biography,0,0,Monster,4500000,7,Charlize Theron,White,Na,USA,Straight,74.0,9000,Best Actress
2004,260,Crime,0,0,Monster,4500000,7,Charlize Theron,White,Na,USA,Straight,74.0,9000,Best Actress
2004,260,Crime,0,0,Monster,4500000,7,Charlize Theron,White,Na,USA,Straight,74.0,9000,Best Actress
2004,260,Drama,0,0,Monster,4500000,7,Charlize Theron,White,Na,USA,Straight,74.0,9000,Best Actress
2004,260,Drama,0,0,Monster,4500000,7,Charlize Theron,White,Na,USA,Straight,74.0,9000,Best Actress
2004,260,Thriller,0,0,Monster,4500000,7,Charlize Theron,White,Na,USA,Straight,74.0,9000,Best Actress
2004,260,Thriller,0,0,Monster,4500000,7,Charlize Theron,White,Na,USA,Straight,74.0,9000,Best Actress
2014,212,Biography,6,65000,Dallas Buyers Club,5000000,8,Matthew McConaughey,White,Na,USA,Straight,84.0,11000,Best Actor
2014,212,Biography,6,65000,Dallas Buyers Club,5000000,8,Jared Leto,White,Na,USA,Straight,84.0,11000,Best Supporting Actor
2014,212,Biography,6,65000,Dallas Buyers Club,5000000,8,Matthew McConaughey,White,Na,USA,Straight,84.0,11000,Best Actor
2014,212,Biography,6,65000,Dallas Buyers Club,5000000,8,Jared Leto,White,Na,USA,Straight,84.0,11000,Best Supporting Actor
2014,212,Drama,6,65000,Dallas Buyers Club,5000000,8,Matthew McConaughey,White,Na,USA,Straight,84.0,11000,Best Actor
2014,212,Drama,6,65000,Dallas Buyers Club,5000000,8,Jared Leto,White,Na,USA,Straight,84.0,11000,Best Supporting Actor
2014,212,Drama,6,65000,Dallas Buyers Club,5000000,8,Matthew McConaughey,White,Na,USA,Straight,84.0,11000,Best Actor
2014,212,Drama,6,65000,Dallas Buyers Club,5000000,8,Jared Leto,White,Na,USA,Straight,84.0,11000,Best Supporting Actor
1976,869,Drama,9,32000,One Flew Over the Cuckoo's Nest,4400000,9,Milos Forman,White,Na,USA,Straight,79.0,888,Best Director
1976,869,Drama,9,32000,One Flew Over the Cuckoo's Nest,4400000,9,Jack Nicholson,White,Atheist,USA,Straight,79.0,888,Best Actor
1976,869,Drama,9,32000,One Flew Over the Cuckoo's Nest,4400000,9,Louise Fletcher,White,Na,USA,Straight,79.0,888,Best Actress
1976,869,Drama,9,32000,One Flew Over the Cuckoo's Nest,4400000,9,Milos Forman,White,Na,USA,Straight,79.0,888,Best Director
1976,869,Drama,9,32000,One Flew Over the Cuckoo's Nest,4400000,9,Jack Nicholson,White,Atheist,USA,Straight,79.0,888,Best Actor
1976,869,Drama,9,32000,One Flew Over the Cuckoo's Nest,4400000,9,Louise Fletcher,White,Na,USA,Straight,79.0,888,Best Actress
1978,11000,Comedy,5,0,Annie Hall,4000000,8,Woody Allen,White,Jewish,USA,Straight,0.0,11000,Best Director
1978,11000,Comedy,5,0,Annie Hall,4000000,8,Diane Keaton,White,Atheist,USA,Straight,0.0,11000,Best Actress
1978,11000,Comedy,5,0,Annie Hall,4000000,8,Woody Allen,White,Jewish,USA,Straight,0.0,11000,Best Director
1978,11000,Comedy,5,0,Annie Hall,4000000,8,Diane Keaton,White,Atheist,USA,Straight,0.0,11000,Best Actress
1978,11000,Romance,5,0,Annie Hall,4000000,8,Woody Allen,White,Jewish,USA,Straight,0.0,11000,Best Director
1978,11000,Romance,5,0,Annie Hall,4000000,8,Diane Keaton,White,Atheist,USA,Straight,0.0,11000,Best Actress
1978,11000,Romance,5,0,Annie Hall,4000000,8,Woody Allen,White,Jewish,USA,Straight,0.0,11000,Best Director
1978,11000,Romance,5,0,Annie Hall,4000000,8,Diane Keaton,White,Atheist,USA,Straight,0.0,11000,Best Actress
2002,395,Drama,2,0,Monster's Ball,4000000,7,Halle Berry,Multiracial,Na,USA,Straight,69.0,13000,Best Actress
2002,395,Drama,2,0,Monster's Ball,4000000,7,Halle Berry,Multiracial,Na,USA,Straight,69.0,13000,Best Actress
2002,395,Romance,2,0,Monster's Ball,4000000,7,Halle Berry,Multiracial,Na,USA,Straight,69.0,13000,Best Actress
2002,395,Romance,2,0,Monster's Ball,4000000,7,Halle Berry,Multiracial,Na,USA,Straight,69.0,13000,Best Actress
1996,81,Drama,4,0,Leaving Las Vegas,3600000,8,Nicolas Cage,White,Roman Catholic,USA,Straight,82.0,12000,Best Actor
1996,81,Drama,4,0,Leaving Las Vegas,3600000,8,Nicolas Cage,White,Roman Catholic,USA,Straight,82.0,12000,Best Actor
1996,81,Romance,4,0,Leaving Las Vegas,3600000,8,Nicolas Cage,White,Roman Catholic,USA,Straight,82.0,12000,Best Actor
1996,81,Romance,4,0,Leaving Las Vegas,3600000,8,Nicolas Cage,White,Roman Catholic,USA,Straight,82.0,12000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Adventure,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Adventure,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Drama,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Drama,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Drama,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Drama,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Drama,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Drama,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
1960,335,Drama,12,0,Ben-Hur,0,6,William Wyler,White,Na,USA,Straight,0.0,11000,Best Director
1960,335,Drama,12,0,Ben-Hur,0,6,Charlton Heston,White,Protestant,USA,Straight,0.0,11000,Best Actor
1960,335,Drama,12,0,Ben-Hur,0,6,Hugh Griffith,White,Na,USA,Na,0.0,11000,Best Supporting Actor
